"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH30","2020-02-07 03:00:00","755.000","314.000","5.700","13.400","1.000","933.600","","1.000","-99.000","-99.000","-99.000","15.300","","13.400",""
"C0X170","2020-02-07 03:00:00","50.000","24.000","1.500","17.100","0.990","1013.200","","0.000","-99.000","-99.000","-99.000","17.400","","16.600",""
"C0K291","2020-02-07 03:00:00","8.000","1.000","5.200","17.400","0.920","1019.400","","0.000","-99.000","-99.000","-99.000","17.500","","16.600",""
"C0D480","2020-02-07 03:00:00","223.000","320.000","0.300","15.000","0.980","994.400","","0.000","-99.000","-99.000","-99.000","16.600","","15.000",""
"C0F0C0","2020-02-07 03:00:00","983.000","0.000","0.000","12.700","0.990","908.800","","0.000","-99.000","-99.000","-99.000","14.000","","12.700",""
"C0U860","2020-02-07 03:00:00","5.000","357.000","0.800","17.700","0.980","1018.200","","0.000","-99.000","-99.000","-99.000","17.700","","17.200",""
"C0UA50","2020-02-07 03:00:00","808.000","0.000","0.000","13.100","-99.000","927.800","","0.000","-99.000","-99.000","-99.000","13.900","","12.900",""
"C0X320","2020-02-07 03:00:00","30.000","4.000","3.300","16.600","0.920","1015.900","","0.000","-99.000","-99.000","-99.000","17.300","","16.300",""
"C0T960","2020-02-07 03:00:00","120.000","0.000","0.100","13.800","0.990","1004.700","","0.000","-99.000","-99.000","-99.000","15.000","","13.700",""
"C0SA80","2020-02-07 03:00:00","136.000","264.000","0.600","16.900","0.940","1003.200","","0.000","-99.000","-99.000","-99.000","17.300","","16.900",""
"C0E780","2020-02-07 03:00:00","160.000","340.000","1.400","15.000","1.000","1002.500","","0.000","-99.000","-99.000","-99.000","16.100","","15.000",""
"C0F9Q0","2020-02-07 03:00:00","149.000","341.000","4.000","15.800","1.000","1002.600","","0.000","-99.000","-99.000","-99.000","16.400","","15.800",""
"C0F9X0","2020-02-07 03:00:00","166.000","31.000","4.900","15.300","0.990","1001.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.300",""
"C0F0D0","2020-02-07 03:00:00","3171.000","208.000","0.800","1.200","0.970","698.400","","0.000","-99.000","-99.000","-99.000","1.200","","0.200",""
"C0S730","2020-02-07 03:00:00","110.000","298.000","0.800","20.600","0.900","1006.100","","0.000","-99.000","-99.000","-99.000","20.600","","19.600",""
"C0T790","2020-02-07 03:00:00","2830.000","261.000","1.200","4.000","0.890","728.100","","0.000","-99.000","-99.000","-99.000","4.400","","4.000",""
"C0M830","2020-02-07 03:00:00","540.000","360.000","0.700","13.500","0.870","958.700","","0.000","-99.000","-99.000","-99.000","13.700","","13.200",""
"C0V750","2020-02-07 03:00:00","50.000","344.000","3.800","17.400","0.930","1014.600","","0.000","-99.000","-99.000","-99.000","18.000","","17.400",""
"C0K530","2020-02-07 03:00:00","12.000","21.000","5.800","16.900","0.900","1018.900","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0M780","2020-02-07 03:00:00","30.000","24.000","1.000","16.800","0.920","1017.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.200",""
"C0V360","2020-02-07 03:00:00","94.000","30.000","0.600","15.100","0.980","1008.200","","0.000","-99.000","-99.000","-99.000","15.300","","14.300",""
"C0D650","2020-02-07 03:00:00","97.000","24.000","2.100","13.600","0.960","1010.400","","0.500","8.300","27.000","","16.200","","13.600",""
"C0K240","2020-02-07 04:00:00","1132.000","102.000","2.300","13.700","0.830","896.000","","0.000","-99.000","-99.000","-99.000","14.100","","12.100",""
"C0V210","2020-02-07 04:00:00","734.000","86.000","0.300","12.000","0.770","937.100","","0.000","-99.000","-99.000","-99.000","13.200","","12.000",""
"C0Z320","2020-02-07 04:00:00","646.000","276.000","1.200","11.000","0.950","945.000","","0.000","-99.000","-99.000","-99.000","11.800","","11.000",""
"C0R600","2020-02-07 04:00:00","766.000","245.000","1.200","17.000","0.820","931.600","","0.000","-99.000","-99.000","-99.000","17.300","","15.500",""
"C0C650","2020-02-07 04:00:00","208.000","350.000","0.800","12.200","0.960","996.700","","0.000","-99.000","-99.000","-99.000","14.700","","12.200",""
"C0T820","2020-02-07 04:00:00","550.000","0.000","0.000","12.400","0.950","960.400","","0.000","-99.000","-99.000","-99.000","13.100","","12.200",""
"C0S890","2020-02-07 04:00:00","238.000","42.000","0.600","14.700","1.000","994.500","","0.000","-99.000","-99.000","-99.000","16.100","","14.500",""
"C0G840","2020-02-07 04:00:00","32.000","10.000","1.100","16.700","0.970","1015.800","","0.000","-99.000","-99.000","-99.000","17.100","","16.300",""
"C0V710","2020-02-07 04:00:00","34.000","345.000","4.000","17.600","0.920","1014.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0X140","2020-02-07 04:00:00","17.000","27.000","1.500","17.900","0.920","1017.100","","0.000","-99.000","-99.000","-99.000","17.900","","16.900",""
"C0C680","2020-02-07 04:00:00","228.000","346.000","3.400","12.900","0.940","992.400","","0.000","10.900","356.000","","15.600","","12.900",""
"C0D360","2020-02-07 04:00:00","523.000","0.000","0.000","13.200","0.990","958.800","","0.500","-99.000","-99.000","-99.000","15.100","","13.200",""
"C0C710","2020-02-07 04:00:00","143.000","295.000","1.200","13.700","0.990","1005.400","","1.500","-99.000","-99.000","-99.000","16.400","","13.700",""
"C0Z190","2020-02-07 04:00:00","62.000","309.000","2.300","19.600","0.690","1011.100","","0.000","-99.000","-99.000","-99.000","20.300","","18.900",""
"C0Z020","2020-02-07 04:00:00","211.000","192.000","0.400","14.800","0.990","993.900","","0.000","-99.000","-99.000","-99.000","16.500","","14.800",""
"C0I380","2020-02-07 04:00:00","258.000","0.000","0.200","15.900","0.990","988.900","","0.000","-99.000","-99.000","-99.000","16.200","","15.700",""
"C0D560","2020-02-07 04:00:00","147.000","34.000","1.600","13.900","0.950","1004.600","","1.500","-99.000","-99.000","-99.000","16.600","","13.900",""
"C0Z220","2020-02-07 04:00:00","589.000","264.000","2.600","14.100","0.880","953.100","","0.000","-99.000","-99.000","-99.000","14.800","","13.800",""
"C0R220","2020-02-07 04:00:00","23.000","356.000","2.000","17.100","1.000","1016.500","","0.000","-99.000","-99.000","-99.000","18.300","","16.700",""
"C0A870","2020-02-07 04:00:00","685.000","342.000","2.100","12.200","1.000","939.500","","0.000","-99.000","-99.000","-99.000","14.500","","12.200",""
"C0V670","2020-02-07 04:00:00","20.000","351.000","3.800","17.300","0.990","1016.800","","0.000","-99.000","-99.000","-99.000","18.100","","17.300",""
"C0G770","2020-02-07 04:00:00","15.000","21.000","1.600","16.500","0.900","1018.300","","0.000","6.900","55.000","","18.100","","16.500",""
"C0C540","2020-02-07 04:00:00","46.000","357.000","1.900","13.700","0.950","1016.000","","1.000","-99.000","-99.000","-99.000","17.000","","13.700",""
"C0F9O0","2020-02-07 04:00:00","175.000","51.000","0.400","16.400","1.000","998.900","","0.000","-99.000","-99.000","-99.000","17.200","","16.400",""
"C0Z230","2020-02-07 04:00:00","31.000","293.000","4.300","17.700","0.730","1016.000","","0.000","-99.000","-99.000","-99.000","18.600","","17.700",""
"C0U900","2020-02-07 04:00:00","63.000","323.000","0.600","16.200","0.990","1012.900","","0.000","-99.000","-99.000","-99.000","16.500","","16.100",""
"C0G640","2020-02-07 04:00:00","17.000","16.000","3.600","15.500","0.930","1020.800","","0.000","-99.000","-99.000","-99.000","17.500","","15.500",""
"C0Z080","2020-02-07 04:00:00","298.000","209.000","0.800","14.700","0.980","984.100","","0.000","-99.000","-99.000","-99.000","16.000","","14.500",""
"C0U770","2020-02-07 04:00:00","5.000","346.000","4.000","16.700","0.940","1018.500","","0.000","-99.000","-99.000","-99.000","17.400","","16.600",""
"C0Z210","2020-02-07 04:00:00","126.000","0.000","0.200","14.100","0.990","1005.700","","0.000","-99.000","-99.000","-99.000","15.400","","13.700",""
"C0V690","2020-02-07 04:00:00","30.000","35.000","3.700","17.600","0.950","1016.100","","0.000","-99.000","-99.000","-99.000","18.100","","17.600",""
"C0M690","2020-02-07 04:00:00","33.000","36.000","2.100","17.100","0.920","1015.100","","0.000","-99.000","-99.000","-99.000","17.100","","16.400",""
"C0R440","2020-02-07 04:00:00","1654.000","260.000","3.600","11.100","1.000","837.500","","0.000","-99.000","-99.000","-99.000","11.600","","10.300",""
"C0F970","2020-02-07 04:00:00","145.000","353.000","1.900","16.600","0.850","1001.800","","0.000","-99.000","-99.000","-99.000","17.500","","16.500",""
"C0C490","2020-02-07 04:00:00","157.000","307.000","2.100","13.400","0.990","1002.900","","1.500","-99.000","-99.000","-99.000","16.300","","13.400",""
"C0X160","2020-02-07 04:00:00","26.000","3.000","4.200","17.600","1.000","1017.000","","0.000","-99.000","-99.000","-99.000","18.200","","17.100",""
"C0S760","2020-02-07 04:00:00","1621.000","0.000","0.100","11.600","0.680","842.400","","0.000","-99.000","-99.000","-99.000","11.700","","10.300",""
"C0O830","2020-02-07 04:00:00","127.000","138.000","0.400","15.100","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","15.600","","14.100",""
"C0A9A0","2020-02-07 04:00:00","24.000","301.000","2.000","15.900","0.930","1017.600","","0.000","-99.000","-99.000","-99.000","17.800","","15.900",""
"C0AD50","2020-02-07 04:00:00","84.000","321.000","2.600","14.300","1.000","1012.000","","0.000","-99.000","-99.000","-99.000","17.300","","14.300",""
"C0G620","2020-02-07 04:00:00","110.000","358.000","1.800","16.300","0.970","1006.500","","0.000","-99.000","-99.000","-99.000","16.700","","16.000",""
"C0V310","2020-02-07 04:00:00","46.000","331.000","1.800","16.900","0.910","1013.200","","0.000","-99.000","-99.000","-99.000","17.500","","16.200",""
"C0X110","2020-02-07 04:00:00","20.000","57.000","2.800","17.800","0.990","1017.400","","0.000","-99.000","-99.000","-99.000","18.300","","17.200",""
"C0S980","2020-02-07 04:00:00","901.000","219.000","1.100","15.200","1.000","917.500","","0.000","-99.000","-99.000","-99.000","15.400","","14.700",""
"C0R320","2020-02-07 04:00:00","7.000","89.000","0.500","18.600","0.920","1017.600","","0.000","-99.000","-99.000","-99.000","21.000","","18.600",""
"C0O860","2020-02-07 04:00:00","38.000","357.000","0.600","17.200","0.990","1014.700","","0.000","-99.000","-99.000","-99.000","17.800","","16.500",""
"C0U950","2020-02-07 04:00:00","1012.000","279.000","5.100","10.900","1.000","906.600","","0.500","-99.000","-99.000","-99.000","13.700","","10.900",""
"C0R260","2020-02-07 04:00:00","76.000","0.000","0.000","17.200","0.920","1009.500","","0.000","-99.000","-99.000","-99.000","17.700","","16.700",""
"C0G880","2020-02-07 04:00:00","92.000","36.000","1.200","17.800","0.920","1008.800","","0.000","-99.000","-99.000","-99.000","17.800","","17.400",""
"C0R520","2020-02-07 04:00:00","18.000","6.000","2.600","17.200","0.990","1016.800","","0.000","-99.000","-99.000","-99.000","18.200","","17.200",""
"C0O810","2020-02-07 04:00:00","161.000","0.000","0.000","14.800","0.990","1002.000","","0.000","-99.000","-99.000","-99.000","15.700","","14.800",""
"C0E790","2020-02-07 04:00:00","344.000","315.000","1.000","15.300","1.000","979.400","","0.000","-99.000","-99.000","-99.000","16.300","","15.300",""
"C0F9Y0","2020-02-07 04:00:00","3313.000","202.000","2.700","0.700","1.000","685.900","","0.500","9.400","231.000","","0.700","","-0.100",""
"C0T9G0","2020-02-07 04:00:00","605.000","0.000","0.200","16.000","1.000","951.500","","0.000","-99.000","-99.000","-99.000","16.000","","15.100",""
"C0S700","2020-02-07 04:00:00","507.000","195.000","1.300","15.700","0.870","961.800","","0.000","-99.000","-99.000","-99.000","15.800","","15.100",""
"C0Z310","2020-02-07 04:00:00","59.000","2.000","1.500","17.800","0.890","1012.200","","0.000","-99.000","-99.000","-99.000","18.400","","17.700",""
"C0E610","2020-02-07 04:00:00","850.000","0.000","0.000","11.900","0.960","924.200","","0.000","-99.000","-99.000","-99.000","13.200","","11.900",""
"C0R280","2020-02-07 04:00:00","242.000","0.000","0.100","18.100","0.980","990.600","","0.000","-99.000","-99.000","-99.000","18.700","","17.800",""
"C0V450","2020-02-07 04:00:00","51.000","338.000","3.300","17.100","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","17.500","","17.100",""
"C0M720","2020-02-07 04:00:00","225.000","0.000","0.200","15.400","1.000","993.400","","0.000","-99.000","-99.000","-99.000","16.100","","15.100",""
"C0AD10","2020-02-07 04:00:00","27.000","11.000","3.000","14.300","1.000","1017.800","","0.500","-99.000","-99.000","-99.000","17.600","","14.300",""
"C0Z180","2020-02-07 04:00:00","34.000","0.000","0.200","16.500","0.870","1014.400","","0.000","-99.000","-99.000","-99.000","17.600","","16.500",""
"C0K420","2020-02-07 04:00:00","42.000","26.000","2.200","16.300","0.920","1015.000","","0.000","8.300","6.000","","16.800","","16.100",""
"C0D540","2020-02-07 04:00:00","227.000","44.000","0.700","13.700","0.980","995.500","","0.000","-99.000","-99.000","-99.000","15.900","","13.600",""
"C0E590","2020-02-07 04:00:00","40.000","12.000","2.100","13.800","0.990","1015.800","","0.000","-99.000","-99.000","-99.000","16.500","","13.800",""
"C0Z330","2020-02-07 04:00:00","488.000","117.000","1.200","15.100","0.870","964.700","","0.000","-99.000","-99.000","-99.000","15.900","","14.200",""
"C0R580","2020-02-07 04:00:00","10.000","357.000","2.500","17.100","0.970","1017.600","","0.000","-99.000","-99.000","-99.000","18.000","","17.000",""
"C0S810","2020-02-07 04:00:00","65.000","352.000","1.200","17.300","0.920","1013.300","","0.000","-99.000","-99.000","-99.000","17.900","","17.300",""
"C0V820","2020-02-07 04:00:00","441.000","17.000","0.900","12.900","0.930","970.800","","0.000","-99.000","-99.000","-99.000","15.300","","12.900",""
"C0K490","2020-02-07 04:00:00","91.000","5.000","0.500","16.800","0.920","1008.900","","0.000","-99.000","-99.000","-99.000","17.000","","16.000",""
"C0SA20","2020-02-07 04:00:00","857.000","210.000","2.800","14.900","0.980","922.600","","0.000","-99.000","-99.000","-99.000","15.300","","14.500",""
"CM0140","2020-02-07 04:00:00","26.000","357.000","0.700","20.100","0.730","1015.600","","0.000","-99.000","-99.000","-99.000","20.100","","19.100",""
"C0AC80","2020-02-07 04:00:00","40.000","213.000","0.400","15.400","0.950","1015.500","","0.000","-99.000","-99.000","-99.000","17.900","","15.400",""
"C0M810","2020-02-07 04:00:00","1354.000","162.000","0.500","13.200","0.740","869.500","","0.000","-99.000","-99.000","-99.000","14.000","","12.100",""
"C0I360","2020-02-07 04:00:00","300.000","276.000","1.000","15.400","0.990","984.000","","0.000","-99.000","-99.000","-99.000","17.500","","15.400",""
"C0C620","2020-02-07 04:00:00","19.000","353.000","3.400","13.800","0.960","1017.900","","1.000","-99.000","-99.000","-99.000","17.100","","13.800",""
"C0M850","2020-02-07 04:00:00","695.000","0.000","0.000","15.100","0.730","939.400","","0.000","-99.000","-99.000","-99.000","15.100","","13.200",""
"C0UA20","2020-02-07 04:00:00","2619.000","208.000","4.100","3.500","0.980","-99.000","","0.000","-99.000","-99.000","-99.000","3.800","","3.300",""
"C0F9V0","2020-02-07 04:00:00","525.000","29.000","1.400","14.200","1.000","-99.000","","0.000","-99.000","-99.000","-99.000","16.500","","14.100",""
"C0T900","2020-02-07 04:00:00","160.000","275.000","0.800","15.800","0.800","998.600","","0.000","-99.000","-99.000","-99.000","16.800","","15.000",""
"C0K440","2020-02-07 04:00:00","35.000","354.000","5.000","16.400","0.990","1016.300","","0.000","-99.000","-99.000","-99.000","17.000","","16.300",""
"C0Z250","2020-02-07 04:00:00","1124.000","228.000","0.600","11.600","0.990","893.500","","0.000","-99.000","-99.000","-99.000","11.800","","11.300",""
"C0F0A0","2020-02-07 04:00:00","3587.000","-99.000","-99.000","-0.500","1.000","662.000","","0.000","-99.000","-99.000","-99.000","-0.500","","-2.100",""
"C0G860","2020-02-07 04:00:00","45.000","358.000","0.900","17.300","0.960","1013.500","","0.000","-99.000","-99.000","-99.000","17.600","","17.300",""
"C0V790","2020-02-07 04:00:00","410.000","24.000","2.000","15.300","0.740","971.200","","0.000","-99.000","-99.000","-99.000","17.000","","15.300",""
"C0V740","2020-02-07 04:00:00","60.000","327.000","2.800","16.100","1.000","1013.800","","0.000","-99.000","-99.000","-99.000","16.600","","15.700",""
"C0Z200","2020-02-07 04:00:00","153.000","116.000","0.500","13.700","0.990","1001.800","","0.000","-99.000","-99.000","-99.000","15.600","","13.700",""
"C0K520","2020-02-07 04:00:00","10.000","22.000","3.200","16.500","0.910","1018.200","","0.000","9.300","35.000","","17.300","","16.500",""
"C0X250","2020-02-07 04:00:00","33.000","21.000","2.500","17.100","0.950","1015.900","","0.000","-99.000","-99.000","-99.000","17.100","","16.400",""
"C0S940","2020-02-07 04:00:00","150.000","296.000","1.500","19.200","0.800","1000.700","","0.000","-99.000","-99.000","-99.000","19.500","","18.700",""
"CM0110","2020-02-07 04:00:00","7.000","46.000","5.500","15.700","0.840","1020.000","","-99.000","-99.000","-99.000","-99.000","17.700","","15.700",""
"C0A970","2020-02-07 04:00:00","96.000","319.000","5.200","15.400","0.990","1008.900","","0.500","10.900","317.000","","17.300","","15.400",""
"C0M700","2020-02-07 04:00:00","150.000","26.000","0.300","16.100","0.990","1003.100","","0.000","-99.000","-99.000","-99.000","17.200","","15.600",""
